responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,onestop_block_level,onestop_paragraph_index,hand,device,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_start_date,experiment_date,experiment_start_clock_time,experiment_start_time_local,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,experiment_end_date,experiment_end_clock_time,experiment_end_time_local,experiment_duration_ms
44910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,64, how ,407,231,1335100.8000000715,223.80165100097656,380.162109375,247.96124267578125,420.6320266723633,5,4,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
44923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,3,8,9,64, how ,383,231,,215.88079071044922,380.16210556030273,255.88209533691406,420.632022857666,5,4,hover,66.5,66.5,0.6631566415740074,0.37796790456549056,95,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
44956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,3,8,9,65, to ,424,231,,215.88079071044922,420.632022857666,255.88209533691406,442.6958656311035,5,5,hover,33.5,33.5,0.9231382471078358,0.3279695352953843,95,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
44959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,66, make ,445,229,1335149.8000000715,223.80165100097656,442.69586181640625,247.96124267578125,494.04801177978516,5,6,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
45009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,66, make ,450,228,1335199.8000000715,223.80165100097656,442.69586181640625,247.96124267578125,494.04801177978516,5,6,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
45061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,66, make ,456,228,1335251,223.80165100097656,442.69586181640625,247.96124267578125,494.04801177978516,5,6,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
45108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,66, make ,466,227,1335298.5,223.80165100097656,442.69586181640625,247.96124267578125,494.04801177978516,5,6,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
45159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,66, make ,474,227,1335349.2000000477,223.80165100097656,442.69586181640625,247.96124267578125,494.04801177978516,5,6,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
45208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,66, make ,483,228,1335398.7000000477,223.80165100097656,442.69586181640625,247.96124267578125,494.04801177978516,5,6,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
45259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,66, make ,488,229,1335449.6000000238,223.80165100097656,442.69586181640625,247.96124267578125,494.04801177978516,5,6,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
45309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,66, make ,491,230,1335499.1000000238,223.80165100097656,442.69586181640625,247.96124267578125,494.04801177978516,5,6,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
45360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,66, make ,494,231,1335550.2000000477,223.80165100097656,442.69586181640625,247.96124267578125,494.04801177978516,5,6,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
45372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,3,8,9,66, make ,445,229,,215.88079071044922,442.6958656311035,255.88209533691406,494.04802322387695,5,6,hover,416.10000002384186,416.10000002384186,0.9990648255861462,0.37796790456549056,95,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
45410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,67, the ,497,232,1335600.1000000238,223.80165100097656,494.04803466796875,247.96124267578125,526.4864501953125,5,7,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
45459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,67, the ,509,235,1335649.2000000477,223.80165100097656,494.04803466796875,247.96124267578125,526.4864501953125,5,7,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
45507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,67, the ,519,237,1335697.3999999762,223.80165100097656,494.04803466796875,247.96124267578125,526.4864501953125,5,7,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
45559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,67, the ,519,237,1335748.8999999762,223.80165100097656,494.04803466796875,247.96124267578125,526.4864501953125,5,7,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
45607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,67, the ,519,237,1335797.7000000477,223.80165100097656,494.04803466796875,247.96124267578125,526.4864501953125,5,7,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
45659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,67, the ,519,237,1335848.8999999762,223.80165100097656,494.04803466796875,247.96124267578125,526.4864501953125,5,7,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
45707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,67, the ,519,237,1335897.5,223.80165100097656,494.04803466796875,247.96124267578125,526.4864501953125,5,7,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
45757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,67, the ,519,237,1335947.7000000477,223.80165100097656,494.04803466796875,247.96124267578125,526.4864501953125,5,7,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
45807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,67, the ,519,237,1335997.7000000477,223.80165100097656,494.04803466796875,247.96124267578125,526.4864501953125,5,7,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
45840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,3,8,9,67, the ,495,231,,215.88079071044922,494.04802322387695,255.88209533691406,526.4864501953125,5,7,hover,466.5,466.5,0.8925209844983365,0.5029638277407563,95,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
45858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,68, system ,532,235,1336048,223.80165100097656,526.4864501953125,247.96124267578125,591.0378570556641,5,8,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
45908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,68, system ,539,235,1336098.7000000477,223.80165100097656,526.4864501953125,247.96124267578125,591.0378570556641,5,8,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
45959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,68, system ,543,235,1336149.2000000477,223.80165100097656,526.4864501953125,247.96124267578125,591.0378570556641,5,8,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
46008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,68, system ,552,234,1336198.5,223.80165100097656,526.4864501953125,247.96124267578125,591.0378570556641,5,8,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
46057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,68, system ,579,235,1336248,223.80165100097656,526.4864501953125,247.96124267578125,591.0378570556641,5,8,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
46089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,3,8,9,68, system ,527,236,,215.88079071044922,526.4864501953125,255.88209533691406,591.0378494262695,5,8,hover,249.39999997615814,249.39999997615814,0.9374475305822172,0.47796464310570314,95,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
46109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,69, work ,606,235,1336299.3999999762,223.80165100097656,591.037841796875,247.96124267578125,637.7819633483887,5,9,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
46159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,69, work ,631,235,1336349.5,223.80165100097656,591.037841796875,247.96124267578125,637.7819633483887,5,9,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
46173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,3,8,9,69, work ,599,235,,215.88079071044922,591.0378494262695,255.88209533691406,637.7819728851318,5,9,hover,83.60000002384186,83.60000002384186,0.8549128236172748,0.47796464310570314,95,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
46188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,3,8,9,70, – ,644,235,,215.88079071044922,637.7819728851318,255.88209533691406,651.4628505706787,5,10,hover,16.399999976158142,16.399999976158142,0.45450498555638585,0.47796464310570314,95,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
46208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,71, he ,665,235,1336398,223.80165100097656,651.4628295898438,247.96124267578125,677.4057521820068,5,11,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
46259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,71, he ,671,235,1336449.1000000238,223.80165100097656,651.4628295898438,247.96124267578125,677.4057521820068,5,11,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
46288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,3,8,9,71, he ,657,235,,215.88079071044922,651.4628505706787,255.88209533691406,677.4057569503784,5,11,hover,100,100,0.8687210715510496,0.47796464310570314,95,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
46308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,72, took ,692,235,1336498.1000000238,223.80165100097656,677.40576171875,247.96124267578125,719.9584045410156,5,12,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
46357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,72, took ,699,236,1336547.8000000715,223.80165100097656,677.40576171875,247.96124267578125,719.9584045410156,5,12,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
46408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,72, took ,703,236,1336598.3999999762,223.80165100097656,677.40576171875,247.96124267578125,719.9584045410156,5,12,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
46457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,72, took ,703,236,1336647.3999999762,223.80165100097656,677.40576171875,247.96124267578125,719.9584045410156,5,12,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
46507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,72, took ,704,237,1336697.7000000477,223.80165100097656,677.40576171875,247.96124267578125,719.9584045410156,5,12,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
46558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,72, took ,708,237,1336748,223.80165100097656,677.40576171875,247.96124267578125,719.9584045410156,5,12,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
46609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,72, took ,715,238,1336799.5,223.80165100097656,677.40576171875,247.96124267578125,719.9584045410156,5,12,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
46657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,72, took ,715,238,1336847.3999999762,223.80165100097656,677.40576171875,247.96124267578125,719.9584045410156,5,12,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
46707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,72, took ,717,238,1336897.3999999762,223.80165100097656,677.40576171875,247.96124267578125,719.9584045410156,5,12,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
46722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,3,8,9,72, took ,683,235,,215.88079071044922,677.4057569503784,255.88209533691406,719.9584197998047,5,12,hover,433,433,0.9304762710086292,0.5529621970108626,95,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
46757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,73, out ,740,237,1336947.3999999762,223.80165100097656,719.9584350585938,247.96124267578125,753.1388206481934,5,13,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
46788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,3,8,9,73, out ,724,238,,215.88079071044922,719.9584197998047,255.88209533691406,753.1388072967529,5,13,hover,66.5,66.5,0.9656783002652495,0.5029638277407563,95,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
46808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,74, loans ,759,235,1336998.1000000238,223.80165100097656,753.1387939453125,247.96124267578125,803.1762237548828,5,14,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
46857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,74, loans ,765,235,1337047.8000000715,223.80165100097656,753.1387939453125,247.96124267578125,803.1762237548828,5,14,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
46907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,74, loans ,765,235,1337097.7000000477,223.80165100097656,753.1387939453125,247.96124267578125,803.1762237548828,5,14,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
46957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,74, loans ,765,235,1337147.8000000715,223.80165100097656,753.1387939453125,247.96124267578125,803.1762237548828,5,14,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
47009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,74, loans ,765,235,1337199,223.80165100097656,753.1387939453125,247.96124267578125,803.1762237548828,5,14,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
47059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,8,9,74, loans ,765,235,1337249,223.80165100097656,753.1387939453125,247.96124267578125,803.1762237548828,5,14,,,,,,,,,elementary,3,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
