responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,onestop_block_level,onestop_paragraph_index,device,hand,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_start_date,experiment_date,experiment_start_clock_time,experiment_start_time_local,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,experiment_end_date,experiment_end_clock_time,experiment_end_time_local,experiment_duration_ms
81722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,25,1,1,2,20, Providers ,648,98,,hover,200,200,0.8660850692293175,0.026041600604858342,115,95.95833587646484,644.677116394043,135.9583396911621,724.7187728881836,2,8,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
81758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,7, trips ,736,95,732586.2999999523,,,,,,,65.95833587646484,703.7083740234375,85.95833587646484,742.7187919616699,1,7,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
81772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,25,1,1,2,7, trips ,720,95,,hover,50.30000019073486,50.30000019073486,0.8277697693217522,0.976041603088379,115,55.958335876464844,703.708366394043,95.95833587646484,742.718770980835,1,7,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
81802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,8, carried ,756,95,732630.5,,,,,,,65.95833587646484,742.71875,85.95833587646484,802.7395858764648,1,8,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
81858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,8, carried ,798,90,732686.2000000477,,,,,,,65.95833587646484,742.71875,85.95833587646484,802.7395858764648,1,8,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
81872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,25,1,1,2,8, carried ,746,95,,hover,99.79999995231628,99.79999995231628,0.9210340037529312,0.851041603088379,115,55.958335876464844,742.718770980835,95.95833587646484,802.7396049499512,1,8,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
81903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,9, out ,821,85,732731.7000000477,,,,,,,65.95833587646484,802.7396240234375,85.95833587646484,832.7708740234375,1,9,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
81905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,25,1,1,2,9, out ,811,87,,hover,33.299999952316284,33.299999952316284,0.6080460670964573,0.726041603088379,115,55.958335876464844,802.7396049499512,95.95833587646484,832.7708740234375,1,9,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
81951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,10, every ,852,78,732779.2000000477,,,,,,,65.95833587646484,832.7708740234375,85.95833587646484,881.7917098999023,1,10,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
82010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,10, every ,871,73,732838.5,,,,,,,65.95833587646484,832.7708740234375,85.95833587646484,881.7917098999023,1,10,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
82055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,10, every ,875,73,732883.7000000477,,,,,,,65.95833587646484,832.7708740234375,85.95833587646484,881.7917098999023,1,10,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
82105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,10, every ,878,71,732933.5,,,,,,,65.95833587646484,832.7708740234375,85.95833587646484,881.7917098999023,1,10,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
82152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,10, every ,880,71,732980.7999999523,,,,,,,65.95833587646484,832.7708740234375,85.95833587646484,881.7917098999023,1,10,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
82156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,25,1,1,2,10, every ,834,83,,hover,250.29999995231628,250.29999995231628,0.9634502586083126,0.3760416030883789,115,55.958335876464844,832.7708740234375,95.95833587646484,881.7916984558105,1,10,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
82205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,11, month ,889,71,733033.5999999046,,,,,,,65.95833587646484,881.7916870117188,85.95833587646484,936.8229370117188,1,11,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
82258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,11, month ,890,71,733086.2999999523,,,,,,,65.95833587646484,881.7916870117188,85.95833587646484,936.8229370117188,1,11,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
82296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,11, month ,890,73,733124.5999999046,,,,,,,65.95833587646484,881.7916870117188,85.95833587646484,936.8229370117188,1,11,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
82340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,25,1,1,2,11, month ,884,71,,hover,184.29999995231628,184.29999995231628,0.040128145434087596,0.6760416030883789,115,55.958335876464844,881.7916984558105,95.95833587646484,936.8229370117188,1,11,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
82352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,10, every ,880,88,733180.2000000477,,,,,,,65.95833587646484,832.7708740234375,85.95833587646484,881.7917098999023,1,10,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
82374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,25,1,1,2,10, every ,880,88,,hover,33.30000019073486,33.30000019073486,0.8002543088740023,0.9260416030883789,115,55.958335876464844,832.7708740234375,95.95833587646484,881.7916984558105,1,10,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
82410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,22," and, ",841,103,733238.2999999523,,,,,,,105.95833587646484,826.7708740234375,125.95833587646484,866.8125419616699,2,10,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
82441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,25,1,1,2,22," and, ",865,98,,hover,67.19999980926514,67.19999980926514,0.03069665106094235,0.17604158629974495,115,95.95833587646484,826.7708549499512,135.9583396911621,866.812520980835,2,10,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
82461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,21," Association, ",802,103,733288.899999857,,,,,,,105.95833587646484,724.71875,125.95833587646484,826.7708358764648,2,9,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
82496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,21," Association, ",770,101,733324.7000000477,,,,,,,105.95833587646484,724.71875,125.95833587646484,826.7708358764648,2,9,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
82552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,21," Association, ",734,99,733380.399999857,,,,,,,105.95833587646484,724.71875,125.95833587646484,826.7708358764648,2,9,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
82557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,25,1,1,2,21," Association, ",815,103,,hover,116.20000004768372,116.20000004768372,0.09094598487661323,0.07604159583648722,115,95.95833587646484,724.7187728881836,135.9583396911621,826.7708549499512,2,9,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
82610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,20, Providers ,688,99,733437.899999857,,,,,,,105.95833587646484,644.6771240234375,125.95833587646484,724.7187957763672,2,8,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
82660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,20, Providers ,651,99,733488,,,,,,,105.95833587646484,644.6771240234375,125.95833587646484,724.7187957763672,2,8,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
82673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,25,1,1,2,20, Providers ,722,99,,hover,115.90000009536743,115.90000009536743,0.07899491193588544,0.07604159583648722,115,95.95833587646484,644.677116394043,135.9583396911621,724.7187728881836,2,8,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
82696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,19, Shopping ,622,97,733524.5999999046,,,,,,,105.95833587646484,563.6041870117188,125.95833587646484,644.6771087646484,2,7,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
82752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,19, Shopping ,591,98,733580.2000000477,,,,,,,105.95833587646484,563.6041870117188,125.95833587646484,644.6771087646484,2,7,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
82790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,25,1,1,2,19, Shopping ,638,97,,hover,117.29999995231628,117.29999995231628,0.10355885610092307,0.07604159583648722,115,95.95833587646484,563.6041793823242,135.9583396911621,644.677116394043,2,7,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
82810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,18, Mystery ,551,99,733637.899999857,,,,,,,105.95833587646484,495.59375,125.95833587646484,563.6041717529297,2,6,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
82860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,18, Mystery ,521,99,733688,,,,,,,105.95833587646484,495.59375,125.95833587646484,563.6041717529297,2,6,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
82896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,18, Mystery ,500,101,733724.7000000477,,,,,,,105.95833587646484,495.59375,125.95833587646484,563.6041717529297,2,6,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
82908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,25,1,1,2,18, Mystery ,563,99,,hover,117.40000009536743,117.40000009536743,0.06478785739213662,0.12604159106811608,115,95.95833587646484,495.59375,135.9583396911621,563.6041793823242,2,6,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
82946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,17, the ,481,101,733773.899999857,,,,,,,105.95833587646484,465.5625,125.95833587646484,495.59375,2,5,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
82991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,25,1,1,2,17, the ,493,101,,hover,83.39999985694885,83.39999985694885,0.014567813940644147,0.12604159106811608,115,95.95833587646484,465.5625104904175,135.9583396911621,495.59375,2,5,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
83010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,16, to ,455,101,733838.399999857,,,,,,,105.95833587646484,445.54168701171875,125.95833587646484,465.56252098083496,2,4,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
83041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,25,1,1,2,16, to ,461,101,,hover,50.299999952316284,50.299999952316284,0.17273595902399422,0.12604159106811608,115,95.95833587646484,445.5416831970215,135.9583396911621,465.5625104904175,2,4,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
83048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,15, according ,438,101,733876.5,,,,,,,105.95833587646484,362.4895935058594,125.95833587646484,445.5416793823242,2,3,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
83096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,15, according ,422,101,733924.5999999046,,,,,,,105.95833587646484,362.4895935058594,125.95833587646484,445.5416793823242,2,3,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
83160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,15, according ,402,101,733988.7000000477,,,,,,,105.95833587646484,362.4895935058594,125.95833587646484,445.5416793823242,2,3,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
83210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,15, according ,386,101,734038.7000000477,,,,,,,105.95833587646484,362.4895935058594,125.95833587646484,445.5416793823242,2,3,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
83252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,15, according ,383,101,734080.2000000477,,,,,,,105.95833587646484,362.4895935058594,125.95833587646484,445.5416793823242,2,3,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
83296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,15, according ,380,101,734124.7000000477,,,,,,,105.95833587646484,362.4895935058594,125.95833587646484,445.5416793823242,2,3,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
83339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,25,1,1,2,15, according ,438,101,,hover,297.80000019073486,297.80000019073486,0.06634873574206551,0.12604159106811608,115,95.95833587646484,362.4895992279053,135.9583396911621,445.5416831970215,2,3,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
83351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,14," UK, ",359,99,734179,,,,,,,105.95833587646484,327.47918701171875,125.95833587646484,362.4896049499512,2,2,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
83408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,14," UK, ",338,99,734236.399999857,,,,,,,105.95833587646484,327.47918701171875,125.95833587646484,362.4896049499512,2,2,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
83438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,25,1,1,2,14," UK, ",359,99,,hover,99.79999995231628,99.79999995231628,0.15769060227542214,0.07604159583648722,115,95.95833587646484,327.47918701171875,135.9583396911621,362.4895992279053,2,2,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
83459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,13, the ,319,99,734286.899999857,,,,,,,105.95833587646484,297.44793701171875,125.95833587646484,327.47918701171875,2,1,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
83497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,13, the ,304,101,734324.899999857,,,,,,,105.95833587646484,297.44793701171875,125.95833587646484,327.47918701171875,2,1,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
83548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,1,2,13, the ,298,102,734376.2999999523,,,,,,,105.95833587646484,297.44793701171875,125.95833587646484,327.47918701171875,2,1,,,intermediate,1,,,,,,2026-08-03T05:58:50.040Z,,2026-08-03,2026-08-03,01:58:50,2026-08-03 01:58:50,2026-08-03T06:30:09.841Z,1879801,,,,,,2026-08-03,02:30:09,2026-08-03 02:30:09,1879801
