responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,onestop_block_level,onestop_paragraph_index,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_start_date,experiment_date,experiment_start_clock_time,experiment_start_time_local,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,experiment_end_date,experiment_end_clock_time,experiment_end_time_local,experiment_duration_ms
57577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,25, and ,581,134,926835.8000000119,,,,,,,113.203125,564.03125,133.203125,599.078125,2,7,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
57623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,25, and ,581,134,926882.700000003,,,,,,,113.203125,564.03125,133.203125,599.078125,2,7,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
57671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,25, and ,581,134,926929.8000000119,,,,,,,113.203125,564.03125,133.203125,599.078125,2,7,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
57718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,25, and ,581,134,926977,,,,,,,113.203125,564.03125,133.203125,599.078125,2,7,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
57764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,25, and ,581,134,927023,,,,,,,113.203125,564.03125,133.203125,599.078125,2,7,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
57801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,9,3,3,4,25, and ,573,139,,hover,336.8999999910593,336.8999999910593,0.25590726705305394,0.819921875,63,103.203125,564.03125,143.203125,599.078125,2,7,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
57814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,40, pedestrians.” ,558,145,927073.1000000089,,,,,,,153.203125,476.96875,173.203125,585.703125,3,5,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
57815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,9,3,3,4,40, pedestrians.” ,558,145,,hover,16,16,0.7452220146572783,0.044921875,63,143.203125,476.96875,183.203125,585.703125,3,5,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
57830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,9,3,3,4,53, will ,480,195,,hover,15,15,0.4348958333333333,0.294921875,63,183.203125,466.953125,223.203125,496.953125,4,3,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
57847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,9,3,3,4,52, Google ,427,216,,hover,16.400000005960464,16.400000005960464,0.3662949194547708,0.819921875,63,183.203125,403.90625,223.203125,466.953125,4,2,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
57863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,9,3,3,4,51, Detroit. ,367,222,,hover,16.599999994039536,16.599999994039536,0.4489275142536345,0.969921875,63,183.203125,336.9345703125,223.203125,403.90625,4,1,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
57865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,-1,999,297,222,927124.1000000089,,,,,,,,,,,,,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
57913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,-1,999,297,222,927172,,,,,,,,,,,,,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
57962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,-1,999,297,222,927221.700000003,,,,,,,,,,,,,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
58013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,-1,999,297,222,927272.3000000119,,,,,,,,,,,,,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
58062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,-1,999,297,222,927320.900000006,,,,,,,,,,,,,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
58114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,-1,999,256,139,927372.8000000119,,,,,,,,,,,,,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
58165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,-1,999,265,110,927424,,,,,,,,,,,,,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
58214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,-1,999,292,86,927473.8000000119,,,,,,,,,,,,,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
58264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,-1,999,306,81,927523.200000003,,,,,,,,,,,,,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
58314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,-1,999,327,80,927573.400000006,,,,,,,,,,,,,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
58366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,1, Google ,355,89,927625,,,,,,,73.203125,340.875,93.203125,403.921875,1,1,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
58413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,1, Google ,358,89,927671.900000006,,,,,,,73.203125,340.875,93.203125,403.921875,1,1,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
58477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,1, Google ,358,89,927736.400000006,,,,,,,73.203125,340.875,93.203125,403.921875,1,1,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
58524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,1, Google ,358,89,927783.1000000089,,,,,,,73.203125,340.875,93.203125,403.921875,1,1,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
58567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,1, Google ,364,89,927826.200000003,,,,,,,73.203125,340.875,93.203125,403.921875,1,1,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
58616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,1, Google ,390,89,927875.1000000089,,,,,,,73.203125,340.875,93.203125,403.921875,1,1,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
58630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,9,3,3,4,1, Google ,338,83,,hover,301,301,0.7921714410671332,0.644921875,63,63.203125,336.9345703125,103.203125,403.921875,1,1,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
58667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,2, says ,432,83,927926.1000000089,,,,,,,73.203125,403.921875,93.203125,445.9375,1,2,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
58697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,9,3,3,4,2, says ,404,88,,hover,66.59999999403954,66.59999999403954,0.9776868724432874,0.494921875,63,63.203125,403.921875,103.203125,445.9375,1,2,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
58716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,3, that ,454,83,927975.1000000089,,,,,,,73.203125,445.9375,93.203125,480.96875,1,3,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
58762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,3, that ,454,83,928021.200000003,,,,,,,73.203125,445.9375,93.203125,480.96875,1,3,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
58827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,3, that ,454,83,928086.6000000089,,,,,,,73.203125,445.9375,93.203125,480.96875,1,3,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
58874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,3, that ,454,83,928133.400000006,,,,,,,73.203125,445.9375,93.203125,480.96875,1,3,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
58919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,3, that ,455,83,928178.400000006,,,,,,,73.203125,445.9375,93.203125,480.96875,1,3,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
58965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,3, that ,464,83,928224.400000006,,,,,,,73.203125,445.9375,93.203125,480.96875,1,3,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
58996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,9,3,3,4,3, that ,453,83,,hover,299.5,299.5,0.6868867082961642,0.469921875,63,63.203125,445.9375,103.203125,480.96875,1,3,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
59012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,9,3,3,4,4, the ,500,80,,hover,16.100000008940697,16.100000008940697,0.6337148803329865,0.419921875,63,63.203125,480.96875,103.203125,511,1,4,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
59015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,5, aim ,516,78,928274,,,,,,,73.203125,511,93.203125,545.015625,1,5,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
59065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,5, aim ,540,77,928323.900000006,,,,,,,73.203125,511,93.203125,545.015625,1,5,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
59080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,9,3,3,4,5, aim ,516,78,,hover,66.8999999910593,66.8999999910593,0.8525493798805696,0.344921875,63,63.203125,511,103.203125,545.015625,1,5,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
59115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,6, of ,558,77,928374.700000003,,,,,,,73.203125,545.015625,93.203125,565.03125,1,6,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
59165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,6, of ,562,77,928423.900000006,,,,,,,73.203125,545.015625,93.203125,565.03125,1,6,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
59228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,6, of ,562,77,928487.200000003,,,,,,,73.203125,545.015625,93.203125,565.03125,1,6,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
59264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,9,3,3,4,6, of ,551,77,,hover,184.6000000089407,184.6000000089407,0.9484777517564403,0.344921875,63,63.203125,545.015625,103.203125,565.03125,1,6,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
59267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,7, the ,566,77,928526,,,,,,,73.203125,565.03125,93.203125,595.0625,1,7,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
59317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,7, the ,575,77,928575.8000000119,,,,,,,73.203125,565.03125,93.203125,595.0625,1,7,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
59365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,9,3,3,4,7, the ,566,77,,hover,101.09999999403954,101.09999999403954,0.7315296566077003,0.344921875,63,63.203125,565.03125,103.203125,595.0625,1,7,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
59367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,8, project ,596,77,928626.400000006,,,,,,,73.203125,595.0625,93.203125,654.09375,1,8,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
59416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,8, project ,612,77,928675.1000000089,,,,,,,73.203125,595.0625,93.203125,654.09375,1,8,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
59467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,8, project ,626,77,928726.1000000089,,,,,,,73.203125,595.0625,93.203125,654.09375,1,8,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
59518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,8, project ,649,80,928777.1000000089,,,,,,,73.203125,595.0625,93.203125,654.09375,1,8,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
59531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,9,3,3,4,8, project ,596,77,,hover,164.70000000298023,164.70000000298023,0.9137109581789307,0.419921875,63,63.203125,595.0625,103.203125,654.09375,1,8,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
59547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,9,3,3,4,9, is ,664,80,,hover,17.799999997019768,17.799999997019768,0.5503472222222222,0.419921875,63,63.203125,654.09375,103.203125,672.09375,1,9,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
59564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,9,3,3,4,10, to ,680,80,,hover,16.799999997019768,16.799999997019768,0.3950039032006245,0.419921875,63,63.203125,672.09375,103.203125,692.109375,1,10,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
59567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,11, improve ,705,80,928826,,,,,,,73.203125,692.109375,93.203125,761.140625,1,11,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
59612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,11, improve ,737,80,928871.700000003,,,,,,,73.203125,692.109375,93.203125,761.140625,1,11,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
59630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,9,3,3,4,11, improve ,705,80,,hover,65.90000000596046,65.90000000596046,0.9545043005885016,0.419921875,63,63.203125,692.109375,103.203125,761.140625,1,11,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
59663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,9,3,3,4,12, safety. ,785,80,,hover,32.79999999701977,32.79999999701977,0.9376385809312638,0.419921875,63,63.203125,761.140625,103.203125,817.515625,1,12,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
59666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,13, They ,840,80,928925.200000003,,,,,,,73.203125,817.515625,93.203125,862.546875,1,13,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
59680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,9,3,3,4,13, They ,840,80,,hover,17,17,0.4993060374739764,0.419921875,63,63.203125,817.515625,103.203125,862.546875,1,13,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
59713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,9,3,3,4,14, say ,866,80,,hover,33.099999994039536,33.099999994039536,0.8618078561287269,0.319921875,63,63.203125,862.546875,103.203125,895.5625,1,14,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
59717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,15, that ,914,69,928976.1000000089,,,,,,,73.203125,895.5625,93.203125,930.59375,1,15,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
59731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,9,3,3,4,15, that ,914,69,,hover,16.600000008940697,16.600000008940697,0.5263157894736842,0.144921875,63,63.203125,895.5625,103.203125,930.59375,1,15,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
59748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,9,3,3,4,16, the ,931,64,,hover,18.200000002980232,18.200000002980232,0.013527575442247659,0.019921875,63,63.203125,930.59375,103.203125,960.625,1,16,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
59765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,-1,999,939,61,929024.700000003,,,,,,,,,,,,,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
59827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,-1,999,939,61,929086.6000000089,,,,,,,,,,,,,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
59876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,-1,999,939,61,929135,,,,,,,,,,,,,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
59923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,9,3,3,4,-1,999,939,61,929182.1000000089,,,,,,,,,,,,,,,elementary,3,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
