responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,onestop_block_level,onestop_paragraph_index,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_start_date,experiment_date,experiment_start_clock_time,experiment_start_time_local,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,experiment_end_date,experiment_end_clock_time,experiment_end_time_local,experiment_duration_ms
214488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,47, And ,844,249,1249298.2000000477,231.16250610351562,819.7625122070312,251.16250610351562,856.8000144958496,4,7,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
214536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,47, And ,849,249,1249345.6000000238,231.16250610351562,819.7625122070312,251.16250610351562,856.8000144958496,4,7,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
214584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,47, And ,852,249,1249394,231.16250610351562,819.7625122070312,251.16250610351562,856.8000144958496,4,7,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
214636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,47, And ,853,249,1249445.4000000954,231.16250610351562,819.7625122070312,251.16250610351562,856.8000144958496,4,7,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
214689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,47, And ,856,249,1249498.4000000954,231.16250610351562,819.7625122070312,251.16250610351562,856.8000144958496,4,7,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
214707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,6,1,1,2,47, And ,822,249,,221.16250610351562,819.762508392334,261.1625061035156,856.8000011444092,4,7,hover,317.5,317.5,0.9784002348710725,0.7209373474121094,149,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
214737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,48, those ,860,250,1249546.9000000954,231.16250610351562,856.7999877929688,251.16250610351562,905.8374900817871,4,8,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
214785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,48, those ,864,251,1249594.9000000954,231.16250610351562,856.7999877929688,251.16250610351562,905.8374900817871,4,8,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
214838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,48, those ,879,251,1249648.1000000238,231.16250610351562,856.7999877929688,251.16250610351562,905.8374900817871,4,8,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
214886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,48, those ,887,252,1249695.8000000715,231.16250610351562,856.7999877929688,251.16250610351562,905.8374900817871,4,8,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
214943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,48, those ,893,252,1249752.7000000477,231.16250610351562,856.7999877929688,251.16250610351562,905.8374900817871,4,8,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
214987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,48, those ,901,252,1249796.8000000715,231.16250610351562,856.7999877929688,251.16250610351562,905.8374900817871,4,8,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
215007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,6,1,1,2,48, those ,857,250,,221.16250610351562,856.8000011444092,261.1625061035156,905.8375072479248,4,8,hover,299.60000002384186,299.60000002384186,0.9829210880717125,0.7709373474121094,149,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
215035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,49, waiting ,916,252,1249845.1000000238,231.16250610351562,905.8375244140625,251.16250610351562,966.8750267028809,4,9,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
215098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,49, waiting ,916,252,1249907.4000000954,231.16250610351562,905.8375244140625,251.16250610351562,966.8750267028809,4,9,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
215146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,49, waiting ,916,252,1249955.4000000954,231.16250610351562,905.8375244140625,251.16250610351562,966.8750267028809,4,9,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
215194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,49, waiting ,916,252,1250003.8000000715,231.16250610351562,905.8375244140625,251.16250610351562,966.8750267028809,4,9,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
215242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,49, waiting ,916,252,1250052.1000000238,231.16250610351562,905.8375244140625,251.16250610351562,966.8750267028809,4,9,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
215291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,49, waiting ,916,252,1250100.7000000477,231.16250610351562,905.8375244140625,251.16250610351562,966.8750267028809,4,9,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
215338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,49, waiting ,916,252,1250147.5,231.16250610351562,905.8375244140625,251.16250610351562,966.8750267028809,4,9,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
215389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,49, waiting ,946,251,1250198.5,231.16250610351562,905.8375244140625,251.16250610351562,966.8750267028809,4,9,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
215390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,6,1,1,2,49, waiting ,912,252,,221.16250610351562,905.8375072479248,261.1625061035156,966.8750133514404,4,9,hover,383.8000000715256,383.8000000715256,0.6579969483674879,0.7459373474121094,149,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
215436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,50, outside ,1010,248,1250246,231.16250610351562,966.875,251.16250610351562,1029.9249992370605,4,10,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
215489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,50, outside ,1028,246,1250299.1000000238,231.16250610351562,966.875,251.16250610351562,1029.9249992370605,4,10,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
215491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,6,1,1,2,50, outside ,976,249,,221.16250610351562,966.8750133514404,261.1625061035156,1029.9250240325928,4,10,hover,100.89999997615814,100.89999997615814,0.9694682996593333,0.6209373474121094,149,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
215537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,51, were ,1038,246,1250346.6000000238,231.16250610351562,1029.925048828125,251.16250610351562,1073.950050354004,4,11,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
215594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,51, were ,1047,245,1250403.3000000715,231.16250610351562,1029.925048828125,251.16250610351562,1073.950050354004,4,11,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
215638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,51, were ,1054,245,1250447.3000000715,231.16250610351562,1029.925048828125,251.16250610351562,1073.950050354004,4,11,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
215694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,51, were ,1065,245,1250503.9000000954,231.16250610351562,1029.925048828125,251.16250610351562,1073.950050354004,4,11,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
215735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,51, were ,1067,245,1250545.2000000477,231.16250610351562,1029.925048828125,251.16250610351562,1073.950050354004,4,11,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
215785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,51, were ,1072,245,1250594.7000000477,231.16250610351562,1029.925048828125,251.16250610351562,1073.950050354004,4,11,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
215807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,6,1,1,2,51, were ,1033,246,,221.16250610351562,1029.9250240325928,261.1625061035156,1073.9500617980957,4,11,hover,315.10000002384186,315.10000002384186,0.9784199663119846,0.5959373474121094,149,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
215839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,52, the ,1080,245,1250648.6000000238,231.16250610351562,1073.9500732421875,251.16250610351562,1098.9750728607178,4,12,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
215890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,52, the ,1085,244,1250699.3000000715,231.16250610351562,1073.9500732421875,251.16250610351562,1098.9750728607178,4,12,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
215940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,52, the ,1086,244,1250750.2000000477,231.16250610351562,1073.9500732421875,251.16250610351562,1098.9750728607178,4,12,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
215989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,52, the ,1087,244,1250798.6000000238,231.16250610351562,1073.9500732421875,251.16250610351562,1098.9750728607178,4,12,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
216040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,52, the ,1088,245,1250849.7000000477,231.16250610351562,1073.9500732421875,251.16250610351562,1098.9750728607178,4,12,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
216073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,6,1,1,2,52, the ,1076,245,,221.16250610351562,1073.9500617980957,261.1625061035156,1102.603197813034,4,12,hover,266.5,266.5,0.3856449847633919,0.8459373474121094,149,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
216089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,67, but ,1071,281,1250898.3000000715,271.1625061035156,1063.6375732421875,291.1625061035156,1088.6625728607178,5,15,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
216090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,6,1,1,2,67, but ,1071,281,,261.1625061035156,1063.637550354004,301.1625061035156,1092.290697813034,5,15,hover,17.199999928474426,17.199999928474426,0.25695081688751054,0.4959373474121094,149,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
216106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,6,1,1,2,80," lights, ",1048,305,,301.1625061035156,1044.5875129699707,341.1625061035156,1095.2406508922577,6,13,hover,16.300000071525574,16.300000071525574,0.06736970639933107,0.09593734741210938,149,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
216123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,6,1,1,2,79, dimmed ,1015,335,,301.1625061035156,975.5625057220459,341.1625061035156,1044.5875129699707,6,12,hover,16.899999976158142,16.899999976158142,0.5713508169046917,0.8459373474121094,149,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
216136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,90, former ,956,370,1250945.6000000238,351.1625061035156,932.1875,371.1625061035156,989.2000007629395,7,10,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
216140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,6,1,1,2,90, former ,956,370,,341.1625061035156,932.187493801117,381.1625061035156,989.2000064849854,7,10,hover,17,17,0.4176715790605869,0.7209373474121094,149,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
216156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,6,1,1,2,103, team ,900,392,,381.1625061035156,897.8750190734863,421.1625061035156,942.9000129699707,8,12,hover,16.199999928474426,16.199999928474426,0.04719558499883759,0.2709373474121094,149,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
216173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,6,1,1,2,101, colleagues. ,851,407,,381.1625061035156,766.1000308990479,421.1625061035156,861.8500366210938,8,10,hover,16.5,16.5,0.8866836974131315,0.6459373474121094,149,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
216189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,6,1,1,2,113, Fildes ,780,422,,421.1625061035156,764.4625120162964,461.1625061035156,817.4875068664551,9,8,hover,16.5,16.5,0.2930219612017013,0.020937347412109376,149,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
216192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,112, but ,742,425,1251002.1000000238,431.1625061035156,734.4375,451.1625061035156,764.4624996185303,9,7,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
216207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,6,1,1,2,112, but ,742,425,,421.1625061035156,734.4375190734863,461.1625061035156,764.4625120162964,9,7,hover,16.90000009536743,16.90000009536743,0.25187286274865295,0.09593734741210938,149,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
216224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,6,1,1,2,111, lights ,699,425,,421.1625061035156,687.4125137329102,461.1625061035156,734.4375190734863,9,6,hover,16.799999952316284,16.799999952316284,0.2464111632347104,0.09593734741210938,149,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
216238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,97, pep ,676,420,1251048,391.1625061035156,650.0125122070312,411.1625061035156,685.0500144958496,8,6,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
216257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,6,1,1,2,97, pep ,676,420,,381.1625061035156,650.0125060081482,421.1625061035156,685.0500011444092,8,6,hover,33.700000047683716,33.700000047683716,0.11380648006783657,0.7959373474121094,149,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
216286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,1,2,95, delivers ,618,401,1251095.8000000715,391.1625061035156,567.9625244140625,411.1625061035156,635.0000228881836,8,4,,,,,,,,,advanced,1,,,,2026-08-03T05:49:34.011Z,,2026-08-03,2026-08-03,01:49:34,2026-08-03 01:49:34,2026-08-03T06:35:15.055Z,2741044,,,,,,2026-08-03,02:35:15,2026-08-03 02:35:15,2741044
