responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,onestop_block_level,onestop_paragraph_index,device,hand,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_start_date,experiment_date,experiment_start_clock_time,experiment_start_time_local,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,experiment_end_date,experiment_end_clock_time,experiment_end_time_local,experiment_duration_ms
27794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,41, Convention ,531,229,338091.1000000015,,,,,,,222.703125,503.53125,243.703125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
27845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,41, Convention ,531,229,338141.30000000075,,,,,,,222.703125,503.53125,243.703125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
27894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,41, Convention ,531,229,338190.6000000015,,,,,,,222.703125,503.53125,243.703125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
27944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,41, Convention ,531,229,338240.80000000075,,,,,,,222.703125,503.53125,243.703125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
27994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,41, Convention ,531,229,338291,,,,,,,222.703125,503.53125,243.703125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
28043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,41, Convention ,531,229,338340.30000000075,,,,,,,222.703125,503.53125,243.703125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
28094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,41, Convention ,531,229,338390.700000003,,,,,,,222.703125,503.53125,243.703125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
28144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,41, Convention ,531,229,338440.30000000075,,,,,,,222.703125,503.53125,243.703125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
28194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,41, Convention ,531,229,338490.40000000224,,,,,,,222.703125,503.53125,243.703125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
28243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,41, Convention ,531,229,338540.200000003,,,,,,,222.703125,503.53125,243.703125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
28294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,41, Convention ,531,229,338590.80000000075,,,,,,,222.703125,503.53125,243.703125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
28344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,41, Convention ,531,229,338640.5,,,,,,,222.703125,503.53125,243.703125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
28394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,41, Convention ,531,229,338690.30000000075,,,,,,,222.703125,503.53125,243.703125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
28444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,41, Convention ,531,229,338740.30000000075,,,,,,,222.703125,503.53125,243.703125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
28494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,41, Convention ,531,229,338790.90000000224,,,,,,,222.703125,503.53125,243.703125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
28544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,41, Convention ,531,229,338840.80000000075,,,,,,,222.703125,503.53125,243.703125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
28594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,41, Convention ,531,229,338890.90000000224,,,,,,,222.703125,503.53125,243.703125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
28644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,41, Convention ,531,229,338940.6000000015,,,,,,,222.703125,503.53125,243.703125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
28694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,41, Convention ,531,229,338990.6000000015,,,,,,,222.703125,503.53125,243.703125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
28744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,41, Convention ,531,229,339040.5,,,,,,,222.703125,503.53125,243.703125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
28794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,41, Convention ,531,229,339090.40000000224,,,,,,,222.703125,503.53125,243.703125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
28843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,41, Convention ,531,229,339140.200000003,,,,,,,222.703125,503.53125,243.703125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
28893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,41, Convention ,531,229,339190,,,,,,,222.703125,503.53125,243.703125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
28944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,41, Convention ,531,229,339240.700000003,,,,,,,222.703125,503.53125,243.703125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
28992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,41, Convention ,528,229,339289,,,,,,,222.703125,503.53125,243.703125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
29042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,41, Convention ,519,228,339338.6000000015,,,,,,,222.703125,503.53125,243.703125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
29092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,41, Convention ,513,225,339388.6000000015,,,,,,,222.703125,503.53125,243.703125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
29142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,1,1,2,41, Convention ,598,235,,hover,3866.10000000149,3866.10000000149,0.004878842088144414,0.219921875,104,213.203125,503.53125,253.203125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
29142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,40, 1961 ,502,222,339439.30000000075,,,,,,,222.703125,458.484375,243.703125,503.53125,4,4,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
29192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,40, 1961 ,492,222,339489.1000000015,,,,,,,222.703125,458.484375,243.703125,503.53125,4,4,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
29242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,40, 1961 ,487,222,339539.200000003,,,,,,,222.703125,458.484375,243.703125,503.53125,4,4,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
29293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,40, 1961 ,482,224,339589.30000000075,,,,,,,222.703125,458.484375,243.703125,503.53125,4,4,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
29342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,40, 1961 ,476,227,339638.6000000015,,,,,,,222.703125,458.484375,243.703125,503.53125,4,4,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
29393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,40, 1961 ,469,229,339689.700000003,,,,,,,222.703125,458.484375,243.703125,503.53125,4,4,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
29443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,40, 1961 ,460,231,339739.30000000075,,,,,,,222.703125,458.484375,243.703125,503.53125,4,4,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
29459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,1,1,2,40, 1961 ,502,222,,hover,316.8999999985099,316.8999999985099,0.011446409989594173,0.444921875,104,213.203125,458.484375,253.203125,503.53125,4,4,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
29493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,39, the ,457,232,339789.6000000015,,,,,,,222.703125,428.453125,243.703125,458.484375,4,3,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
29542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,39, the ,458,233,339839.1000000015,,,,,,,222.703125,428.453125,243.703125,458.484375,4,3,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
29552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,1,1,2,39, the ,458,231,,hover,92.80000000074506,92.80000000074506,0.9838709677419355,0.519921875,104,213.203125,428.453125,253.203125,458.484375,4,3,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
29592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,40, 1961 ,468,239,339889.200000003,,,,,,,222.703125,458.484375,243.703125,503.53125,4,4,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
29643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,40, 1961 ,482,239,339939.40000000224,,,,,,,222.703125,458.484375,243.703125,503.53125,4,4,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
29693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,40, 1961 ,492,238,339989.30000000075,,,,,,,222.703125,458.484375,243.703125,503.53125,4,4,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
29743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,40, 1961 ,503,237,340039.30000000075,,,,,,,222.703125,458.484375,243.703125,503.53125,4,4,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
29750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,1,1,2,40, 1961 ,459,234,,hover,198.89999999850988,198.89999999850988,0.9882067291016302,0.594921875,104,213.203125,458.484375,253.203125,503.53125,4,4,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
29792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,41, Convention ,522,235,340088.90000000224,,,,,,,222.703125,503.53125,243.703125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
29842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,41, Convention ,543,231,340139,,,,,,,222.703125,503.53125,243.703125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
29892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,41, Convention ,555,230,340188.90000000224,,,,,,,222.703125,503.53125,243.703125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
29942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,41, Convention ,562,230,340239.1000000015,,,,,,,222.703125,503.53125,243.703125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
29992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,41, Convention ,567,230,340288.90000000224,,,,,,,222.703125,503.53125,243.703125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
30042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,41, Convention ,591,235,340338.90000000224,,,,,,,222.703125,503.53125,243.703125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
30058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,1,1,2,41, Convention ,506,237,,hover,308.1000000014901,308.1000000014901,0.9832493088307042,0.594921875,104,213.203125,503.53125,253.203125,599.609375,4,5,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
30092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,1,1,2,42, on ,607,238,,hover,33.5,33.5,0.9344569288389513,0.669921875,104,213.203125,599.609375,253.203125,624.640625,4,6,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
30092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,43, Narcotic ,627,240,340389.200000003,,,,,,,222.703125,624.640625,243.703125,695.65625,4,7,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
30143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,43, Narcotic ,633,240,340440.1000000015,,,,,,,222.703125,624.640625,243.703125,695.65625,4,7,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
30194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,43, Narcotic ,633,240,340490.700000003,,,,,,,222.703125,624.640625,243.703125,695.65625,4,7,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
30244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,1,1,2,43, Narcotic ,633,240,340540.5,,,,,,,222.703125,624.640625,243.703125,695.65625,4,7,,,intermediate,1,,,,,,2026-07-13T18:56:54.916Z,,2026-07-13,2026-07-13,14:56:54,2026-07-13 14:56:54,2026-07-13T19:19:10.647Z,1335731,,,,,,2026-07-13,15:19:10,2026-07-13 15:19:10,1335731
