responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,SONAId,SonaId,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_SONAId,glb_SubjectId,glb_SubjectID,glb_SonaId,glb_study_key
4186,hover_association,2,3,adv,24,1,44,45,9, the ,716,114,,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.299999713897705,33.299999713897705,0.7473328129065834,0.509375,98,92.625,708.5625,132.625,738.5859375,1,9,,,,,,,,,,,
4213,raw_position_sample,2,3,adv,24,1,44,45,10," banks, ",782,113,1422897.200000286,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,738.5859375,122.875,796.625,1,10,,,,,,,,,,,
4219,hover_association,2,3,adv,24,1,44,45,10," banks, ",743,113,,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.30000019073486,33.30000019073486,0.7480145376228294,0.509375,98,92.625,738.5859375,132.625,796.625,1,10,,,,,,,,,,,
4235,hover_association,2,3,adv,24,1,44,45,11, the ,814,115,,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.699999809265137,16.699999809265137,0.5787145459276607,0.559375,98,92.625,796.625,132.625,826.6484375,1,11,,,,,,,,,,,
4262,raw_position_sample,2,3,adv,24,1,44,45,12, government ,852,118,1422946.5,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,826.6484375,122.875,926.703125,1,12,,,,,,,,,,,
4302,hover_association,2,3,adv,24,1,44,45,12, government ,835,117,,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,66.7000002861023,66.7000002861023,0.5232294838760053,0.709375,98,92.625,826.6484375,132.625,926.703125,1,12,,,,,,,,,,,
4311,raw_position_sample,2,3,adv,24,1,44,45,-1,999,879,121,1422995.9000000954,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4319,hover_association,2,3,adv,24,1,44,45,12, government ,898,122,,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.9000000953674316,0.9000000953674316,0.7131256344186773,0.734375,98,92.625,826.6484375,132.625,926.703125,1,12,,,,,,,,,,,
4336,hover_association,2,3,adv,24,1,44,45,12, government ,906,122,,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1,1,0.7930819083313813,0.734375,98,92.625,826.6484375,132.625,926.703125,1,12,,,,,,,,,,,
4352,hover_association,2,3,adv,24,1,44,45,12, government ,911,122,,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.8000001907348633,0.8000001907348633,0.8430545795268213,0.734375,98,92.625,826.6484375,132.625,926.703125,1,12,,,,,,,,,,,
4362,raw_position_sample,2,3,adv,24,1,44,45,-1,999,911,122,1423046.4000000954,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4369,hover_association,2,3,adv,24,1,44,45,12, government ,917,122,,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.7999997138977051,0.7999997138977051,0.9030217849613492,0.734375,98,92.625,826.6484375,132.625,926.703125,1,12,,,,,,,,,,,
4386,hover_association,2,3,adv,24,1,44,45,12, government ,922,122,,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.8000001907348633,0.8000001907348633,0.9529944561567892,0.734375,98,92.625,826.6484375,132.625,926.703125,1,12,,,,,,,,,,,
4412,raw_position_sample,2,3,adv,24,1,44,45,13, and ,927,121,1423096.4000000954,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,926.703125,122.875,961.7421875,1,13,,,,,,,,,,,
4463,raw_position_sample,2,3,adv,24,1,44,45,13, and ,942,118,1423147.200000286,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,926.703125,122.875,961.7421875,1,13,,,,,,,,,,,
4502,hover_association,2,3,adv,24,1,44,45,13, and ,927,121,,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,100.09999990463257,100.09999990463257,0.8075808249721294,0.559375,98,92.625,926.703125,132.625,961.7421875,1,13,,,,,,,,,,,
4512,raw_position_sample,2,3,adv,24,1,44,45,14, most ,962,115,1423196.4000000954,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,961.7421875,122.875,1005.75,1,14,,,,,,,,,,,
4562,raw_position_sample,2,3,adv,24,1,44,45,14, most ,985,114,1423246.5999999046,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,961.7421875,122.875,1005.75,1,14,,,,,,,,,,,
4602,hover_association,2,3,adv,24,1,44,45,14, most ,962,115,,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,99.90000009536743,99.90000009536743,0.8238949050239659,0.559375,98,92.625,961.7421875,132.625,1005.75,1,14,,,,,,,,,,,
4612,raw_position_sample,2,3,adv,24,1,44,45,15, of ,1007,116,1423296.3000001907,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,1005.75,122.875,1025.765625,1,15,,,,,,,,,,,
4662,raw_position_sample,2,3,adv,24,1,44,45,15, of ,1022,111,1423347.0999999046,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,1005.75,122.875,1025.765625,1,15,,,,,,,,,,,
4685,hover_association,2,3,adv,24,1,44,45,15, of ,1007,116,,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,83.2999997138977,83.2999997138977,0.9617486338797814,0.409375,98,92.625,1005.75,132.625,1025.765625,1,15,,,,,,,,,,,
4712,raw_position_sample,2,3,adv,24,1,44,45,16, the ,1028,107,1423397.0999999046,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,1025.765625,122.875,1050.7890625,1,16,,,,,,,,,,,
4752,hover_association,2,3,adv,24,1,44,45,16, the ,1027,108,,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,66.7000002861023,66.7000002861023,0.049328754292850455,0.334375,98,92.625,1025.765625,132.625,1050.7890625,1,16,,,,,,,,,,,
4762,raw_position_sample,2,3,adv,24,1,44,45,-1,999,1027,106,1423447,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4785,hover_association,2,3,adv,24,1,44,45,14, most ,979,104,,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.800000190734863,16.800000190734863,0.3921533818569146,0.284375,98,92.625,961.7421875,132.625,1005.75,1,14,,,,,,,,,,,
4803,hover_association,2,3,adv,24,1,44,45,12, government ,876,102,,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.9000000953674316,0.9000000953674316,0.4932458811587413,0.234375,98,92.625,826.6484375,132.625,926.703125,1,12,,,,,,,,,,,
4812,raw_position_sample,2,3,adv,24,1,44,45,-1,999,876,102,1423496.5,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4835,hover_association,2,3,adv,24,1,44,45,11, the ,808,107,,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.699999809265137,16.699999809265137,0.3788706739526412,0.359375,98,92.625,796.625,132.625,826.6484375,1,11,,,,,,,,,,,
4853,hover_association,2,3,adv,24,1,44,45,23, network ,678,135,,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.9000000953674316,0.9000000953674316,0.5795819935691319,0.059375,98,132.625,638.5703125,172.625,706.6015625,2,7,,,,,,,,,,,
4862,raw_position_sample,2,3,adv,24,1,44,45,-1,999,678,135,1423546.5999999046,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4869,hover_association,2,3,adv,24,1,44,45,23, network ,640,142,,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.6999998092651367,0.6999998092651367,0.02101515847496555,0.234375,98,132.625,638.5703125,172.625,706.6015625,2,7,,,,,,,,,,,
4902,hover_association,2,3,adv,24,1,44,45,22, phone ,587,150,,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.800000190734863,16.800000190734863,0.06328934298282957,0.434375,98,132.625,583.515625,172.625,638.5703125,2,6,,,,,,,,,,,
4912,raw_position_sample,2,3,adv,24,1,44,45,-1,999,587,150,1423596.5,33916,33916,advanced,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
